"school_id"|"name"|"address"|"country"|"city"|"county"|"postcode"|"tel"|"fax"|"website"|"email"|"schooltype"|"si"|"sp"|"ra"|"pupilno"|"boarderno"|"boarderage"|"lastupdate"|"staffid"|"remarks"|"lat"|"lng"|"childvisaage"|"case"|"case"|"case"|"loginname"|"loginpassword"|"keyword"
135|"Dallam School"|"Haverflatts Lane"|"UK"|"Milnthorpe"|"Cumbria"|"LA7 7DD"|"44 15 3956 5165"|"44 15 3956 5175"|"www.dallamschool.co.uk"|"enquiries@dallam.eu"|"Co-Ed"|"Stabis School_Comm"|"Senior"|""|1039|120|"11-18 (11-18)"|"20230111153009"|"AA00078"|"Religious Studies, Textiles and Health & Social Care double are no longer being offered"|0|0|17|"N"|"Y"|"N"|""|"***********************"|"rural, YES School, friendly, facilities_gd, Caring_ex, IB"
278|"Lancaster Royal Grammar School"|"East Road"|"UK"|"Lancaster"|"Lancashire"|"LA1 3EF"|"44 15 2458 0600"|"44 15 2484 7947"|"www.lrgs.org.uk"|""|"Boys (6G)"|"Stabis School_Comm"|"Senior"|""|1262|170|"11-18 (11-18)"|"20220107161743"|"AA00078"|""|0|0|17|"N"|"N"|"N"|"lancaster"|"***********************"|""
554|"Trent College"|"Derby Road"|"UK"|"Long Eaton"|"Nottinghamshire"|"NG10 4AD"|"44 11 5849 4949"|"44 11 5849 4997"|"www.trentcollege.net"|"enquiries@trentcollege.net"|"Co-Ed"|"Independent School 1"|"Senior"|"Anglican"|826|107|"11-18 (11-18)"|"20230513175407"|"AA00078"|"UK Sponsor License number: NM63JQCC7

[17June11] The network of Trent College cannot support Skype Interview, if there is any interview with Trent College, it’s better to use telephone interview instead"|0|0|17|"Y"|"Y"|"Y"|"trent"|"***********************"|"induction, urban, chinese_few, sport_gd, good feedback, Caring_ex"
367|"Prior Park College"|"Ralph Allen Drive"|"UK"|"Bath, Avon"|"Bath & NE Somerset"|"BA2 5AH"|"44 12 2583 1000 / 44 12 2583 5353"|"44 12 2583 5753"|"http://www.priorparkcollege.com/"|"admissions@priorparkschools.com"|"Co-Ed"|"Independent School 1"|"Senior"|"Roman Catholic/Christian"|600|147|"11-18 (11-18)"|"20241206170412"|"AA00011"|"Sixth Form year group for 2012 entry is full [19 Oct 2011]"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"dance_academic, activities_gd"
655|"Christ's Hospital"|"."|"UK"|"Horsham"|"West Sussex"|"RH13 0LJ"|"44 14 0321 1293"|"44 14 0321 1580"|"www.christs-hospital.org.uk"|"enquiries@christs-hospital.org.uk"|"Co-Ed"|"Independent School 1"|"All"|"Church of England"|872|815|"11-18 (11-18)"|"20240124165531"|"AA00078"|"[20Apr16] 22% of our 6th Form are currently taking the IB.
SKYPE ID ""HM-office-2010""
RH13 0YP - old post code"|0|0|17|"Y"|"Y"|"Y"|"christs"|"***********************"|"campus_enclosed, campus_huge, facilities_gd, music_gd, busy_life"
65|"Blundell's School"|"Blundell Road"|"UK"|"Tiverton"|"Devon"|"EX16 4DN"|"44 18 8425 2543"|"44 18 8424 3232"|"www.blundells.org"|""|"Co-Ed"|"Independent School 1"|"Senior"|"Anglican"|634|248|"11-18 (11-18)"|"20241206155449"|"AA00107"|"Overseas Students: 55 (35 boys & 20 girls)
 5 from Hong Kong, 15 from China, 10 from Germany, others from Austria, France, Ghana, Greece, Czech Republic, Hungary, India, Japan, Mexico, Nepal, Netherlands, Nigeria, Russia, S.africa, S.Korea, Spain, Thailand, Taiwan, Ukaraine, and USA
 Full Time TESOL at varying support Levels
 TESOL courses included IELTS, TEOFL(USA), UCLES(Cambridge)
 Accept Year 7,8,12&13, also Year 9,10&11 only if beds are available.
 For term (1 term) entrance, only in exceptional circumstances and when a bed is available 
(2011-2012 Info)"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"traditional, chinese_few, activities_gd"
59|"Bethany School"|"Goudhurst"|"UK"|"Cranbrook"|"Kent"|"TN17 1LB"|"44 15 8021 1273"|"44 15 8021 1151"|"www.bethanyschool.org.uk"|""|"Co-Ed"|"Independent School"|"Senior"|"Christian"|322|107|"11-18 (11-18)"|"20200222171027"|"AA00078"|"[25Apr14] NO LONGER offer 1-year GCSE courses after school offered 1 year GCSE courses in 2013-14.
SLN : D1KGNENP7"|0|0|17|"Y"|"Y"|"Y"|"bethany"|"***********************"|"rural, friendly, special_need, Caring_ex, YES School"
352|"Pangbourne College"|"Pangbourne"|"UK"|"Reading"|"Berkshire"|"RG8 8LA"|"44 11 8984 2101"|""|"www.pangbourne.com/"|"registrar@pangcoll.co.uk"|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|429|223|"11-18 (11-18)"|"20200225150526"|"AA00078"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"campus_huge, YES School, sport_gd, rural, Caring_ex"
71|"Box Hill School"|"Old London Road, Mickleham"|"UK"|"Dorking"|"Surrey"|"RH5 6EA"|"44 13 7237 3382"|"44 13 7236 3942"|"www.boxhillschool.com"|"enquiries@boxhillschool.org.uk"|"Co-Ed"|"Independent School"|"Senior"|"Non denominational"|419|160|"11-18 (11-18)"|"20200222171533"|"AA00078"|"[3 Jul 2013] Please refer to server for Summer Course info

New pre-Sixth Form Foundation Course will be introduced in September 2012 [08 May 2012]"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"football, rural, art_gd, IB"
136|"Dauntsey's School"|"West Lavington"|"UK"|"Devizes"|"Wiltshire"|"SN10 4HE"|"44 13 8081 4500"|""|"www.dauntseys.org"|"info@dauntseys.org"|"Co-Ed"|"Independent School 1"|"Senior"|"Christian"|854|318|"11-18 (11-18)"|"20241207122006"|"AA00107"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"activities_gd, campus_huge, good feedback, campus_enclosed"
259|"King William's College"|""|"UK"|"Castletown"|"Isle of Man"|"IM9 1TP"|"44 16 2482 0400"|"44 16 2482 4287"|"www.kwc.im/home"|"reception@kwc.sch.im"|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|324|49|"11-18 (11-18)"|"20241209163341"|"AA00107"|""|0|0|17|"Y"|"Y"|"Y"|"kwilliams"|"***********************"|"Caring_ex, rural, friendly"
599|"Wymondham College"|"."|"UK"|"Wymondham"|"Norfolk"|"NR18 9SZ"|"44 19 5360 9000"|"44 19 5360 3313"|"www.wymondhamcollege.org"|"enquiries@wymondhamcollege.org"|"Co-Ed"|"Stabis School_Comm"|"Senior"|""|1428|614|"11-18 (11-18)"|"20220122102751"|"AA00078"|"Forms Submit for Main School:
 1) Admissions Form
 2) Candidate Reference for a Borading place Form
 Forms Submit for Year 12:
 1) Admissions Form
 2) Predicted Grades / Boarding Reference Form
 [11 Oct 2011]"|0|0|17|"N"|"Y"|"N"|""|"***********************"|"rural, good feedback, facilities_gd, chinese_few"
88|"Burford School"|"Cheltenham Road"|"UK"|"Burford"|"Oxfordshire"|"OX18 4PL"|"44 1993 823303"|""|"www.burford.oxon.sch.uk"|"office@burford.oxon.sch.uk"|"Co-Ed"|"Stabis School_Comm"|"All"|""|1200|95|"11-18 (11-18)"|"20210112142841"|"AA00078"|"Burford can now accept applicants who are not taking GCSEs

When check place with Burford please make sure the attached application form is also completed and sent to the school together with a copy of student’s passport.

skype ID: burfordboardingschool"|0|0|17|"N"|"Y"|"N"|""|"***********************"|"Caring_ex, good feedback, rural"
29|"Haberdashers' Adams"|"High Street"|"UK"|"Newport"|"Shropshire"|"TF10 7BD"|"44 19 5238 6300"|"44 19 5238 6301"|"www.adamsgs.uk/"|"TAW705Enquiries@taw.org.uk"|"Boys (6G Day only)"|"Stabis School_Comm"|""|"Non Denominational"|838|100|"11-18 (11-18)"|"20210119185606"|"AA00007"|"use to be called Adams' Grammar School"|0|0|17|"N"|"Y"|"N"|"adams"|"***********************"|"school_near_town, science, econ, math"
15|"Woldingham School"|"Marden Park"|"UK"|"Woldingham"|"Surrey"|"CR3 7YA"|"44 18 8334 9431"|"44 18 8365 4060"|"www.woldinghamschool.co.uk"|"info@woldingham.surrey.sch.uk"|"Girls"|"Independent School 1"|"Senior"|"Roman Catholic"|550|277|"11-18 (11-18)"|"20241209163508"|"AA00011"|"[3Jun14] School will be using UKiset for all new applicants from overseas for 2015 onwards.  Once school has received the applicant’s UKiset results and has considered their application school will respond to you accordingly and the process will continue as normal.  School will NOT require a registration fee until they decide whether or not to pursue their application. 
Key Dates 2011/2012
 Open Day - 24 September 2011 All welcome
 Saturday Open Mornings - 17 March, 12 May & 16 June 2012
 Saturday Open Mornings are by appointment only. Please call the Registrar on tel: 01883 654206 or email: registrar@woldingham.surrey.sch.uk
 Year 10 & Sixth Form Assessment - 31 October 2011
 Sixth Form Scholarship - 1&2 November 2011
 11+ Sleepover & Activity Day - 7 October 2011
 11+ Assessment Day - 9 November 2011
 13+ Assessment & Sleepover Day - 2 December 2011
 11+ & 13+ Scholarships - 16&17 January 2012
 [30 Sept 2011]
 
Sponsor License no: DJBBWUX58"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"science, econ, math, campus_huge, art_gd"
551|"Thomas Adams School"|"Adams House,100 High Street"|"UK"|"Wem"|"Shropshire"|"SY4 5DS"|""|""|"https://thomasadams.net/"|"enquiries@adamshouse.co.uk"|"Co-Ed"|"Stabis School_Comm"|""|""|1200|62|"11-18 (11-18)"|"20210706113225"|"AA00078"|"all boarding enquireis go to Head of Boarding at the above address.
 Cheque payable to Adams House"|0|0|17|"N"|"Y"|"N"|""|"***********************"|"chinese_few, friendly, activities_gd"
443|"Skegness Grammar School"|"Vernon Road"|"UK"|"Skegness"|"Lincolnshire"|"PE25 2QS"|"44 17 5461 0000"|"44 17 5476 3947"|"www.sgs.lincs.sch.uk/"|""|"Co-Ed"|"Stabis School"|"Senior"|""|800|65|"11-18 (11-18)"|"20210304132605"|"AA00078"|"20210304: School is closing the boarding house, Wainfleet Hall, for academic year 2020-21 and is unable to accept any boarding applications.  At this moment School is unaware when it can re-open the facility for new boarders.

cannot work with (9 Feb 07)
NON-COMM"|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
370|"Prior's Field School"|"Priorsfield Road"|"UK"|"Godalming"|"Surrey"|"GU7 2RH"|"44 14 8381 0551"|"44 14 8381 0180"|"www.priorsfieldschool.com"|"office@priorsfieldschool.com"|"Girls"|"Independent School 1"|"All"|"All Faiths"|347|52|"11-18 (11-18)"|"20241206170741"|"AA00011"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"campus_enclosed, chinese_few"
150|"Downside School"|"Stratton on the Fosse, Radstock"|"UK"|"Bath"|"Somerset"|"BA3 4RJ"|"44 17 6123 5100"|""|"www.downside.co.uk"|"admin@downside.co.uk"|"Co-Ed"|"Independent School 1"|"All"|"Roman Catholic"|334|237|"11-18 (11-18)"|"20241207124034"|"AA00107"|"Headmaster's Secretary: Marilyn Miland"|0|0|17|"Y"|"Y"|"Y"|"downside"|"***********************"|"value_added, campus_huge, rural, activities_gd"
454|"St. Catherine's School"|"Bramley"|"UK"|"Guildford"|"Surrey"|"GU5 0DF"|"44 14 8389 3363"|"44 14 8389 9608"|"www.stcatherines.info"|"schooloffice@stcatherines.info"|"Girls"|"Independent School 1"|"Senior"|"Church of England"|629|173|"11-18 (11-18)"|"20241207171532"|"AA00011"|"no.of pupils: age 3-5: 32, 5-11: 230, 11-18: 633

don’t admit pupils into Year 10"|0|0|17|"Y"|"N"|"Y"|""|"***********************"|"Non-comm, traditional, chinese_few, academic_push"
149|"Downe House School"|"Cold Ash"|"UK"|"Thatcham"|"Berkshire"|"RG18 9JJ"|"44 16 3520 0286"|""|"www.downehouse.net"|"AdminManager@downehouse.net"|"Girls"|"Independent School 1"|"Senior"|"Church of England"|569|522|"11-18 (11-18)"|"20241207123237"|"AA00107"|""|0|0|17|"Y"|"N"|"Y"|""|"***********************"|"Non-comm, traditional, famous_uk, activities_ex, busy_life"
141|"Denstone College"|""|"UK"|"Uttoxeter"|"Staffordshire"|"ST14 5HN"|"44 18 8959 0484"|"44 18 8959 0744"|"www.denstonecollege.org"|"admin@denstonecollege.org"|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|618|192|"11-18 (11-18)"|"20200702111555"|"AA00006"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"rural, value_for_money, chinese_few"
381|"Queenswood"|"Shepherds Way, Brookmans Park"|"UK"|"Hatfield"|"Hertfordshire"|"AL9 6NS"|"44 17 0760 2500"|"44 17 0760 2597"|"www.queenswood.org"|"go@queenswood.org"|"Girls"|"Independent School 1"|"Senior"|"Methodist"|469|220|"11-18 (11-18)"|"20241206174801"|"AA00011"|"Licence number 7D115K038"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"Caring_ex, campus_enclosed, sports_ex, activities_gd, Tennis"
596|"Wychwood School"|"74 Banbury Road"|"UK"|"Oxford"|"Oxfordshire"|"OX2 6JR"|"44 18 6555 7976"|"44 18 6555 6806"|"http://www.wychwoodschool.org/"|"admin@wychwoodschool.org"|"Co-Ed"|"Independent School 1"|"Senior"|"Christian"|127|30|"11-18 (11-18)"|"20241209170044"|"AA00011"|"20230214: From September 2023, Wychwood School will be moving to co-education"|0|0|17|"Y"|"Y"|"N"|""|"***********************"|"value_for_money, campus_small, down_to_earth"
279|"Langley School"|"Langley Park"|"UK"|"Loddon"|"Norfolk"|"NR14 6BJ"|"44 15 0852 0210"|"44 15 0852 8058"|"www.langleyschool.co.uk"|"office@langleyschool.co.uk"|"Co-Ed"|"Independent School"|"All"|"All Faiths"|514|101|"10-18 (10-18)"|"20200222211116"|"AA00078"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"rural, YES School, friendly, special_need"
18|"Sherborne Girls"|"Bradford Road"|"UK"|"Sherborne"|"Dorset"|"DT9 3QN"|"44 19 3581 2245"|""|"www.sherborne.com"|"office@sherborne.com"|"Girls"|"Independent School 1"|"Senior"|"Church of England"|475|415|"11-18 (11-18)"|"20241207122553"|"AA00011"|"[6Nov14] From Dec 2014, the school will only email bills unless a hard copy in the post is preferred. If parents would like their bills posted, please inform Jacqueline Hatcher, Finance Manager jmh@sherborne.com prior to the end of term.

[7Oct14] Sherborne Girls decided to follow the UKiSet testing service and this will be the way forward in all cases for the future. Please see below application procedure:
•        Registration for Sherborne Girls to be completed
•        Apply for the UKiSet test
•        UkiSet results will be sent to us
The school is happy to interview girls even if they have not yet sat the UKiSet tests before interview.
[13 Apr 2013] SSG will carry on IB Dip, but Sherborne Boys will stop IB this Sep

HTS, Sponsor Licence number MUHAM1PN7"|0|0|17|"Y"|"Y"|"Y"|"Sherborneg"|"***********************"|"activities_gd, busy_life, art_gd, facilities_gd"
543|"Royal Grammar School (The)"|"Amersham Road"|"UK"|"High Wycombe"|"Buckinghamshire"|"HP13 6QT"|"44 14 9452 4955"|"44 14 9455 1410"|"www.rgshw.com"|""|"Boys"|"Stabis School_Comm"|""|""|1380|70|"11-18 (11-18)"|"20200225180132"|"AA00078"|"They can take pupils from HK in Y9, Y10 and Y12 Weekly boarding: Y7 and 8"|0|0|17|"N"|"Y"|"N"|"rgshw"|"***********************"|"academic_push, science, chinese_few"
595|"Wrekin College"|"Wellington"|"UK"|"Telford"|"Shropshire"|"TF1 3BH"|"44 19 5226 5600"|"44 19 5241 5068"|"www.wrekincollege.com"|"admissions@wrekincollege.ac.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|551|91|"11-18 (11-18)"|"20241209165906"|"AA00011"|"School has vacancy for 1-2 for each year group [24 April 2012]"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"rural, chinese_few"
340|"Old Swinford Hospital"|"Heath Lane"|"UK"|"Stourbridge"|"West Midlands"|"DY8 1QX"|"44 13 8481 7300"|"44 13 8444 1686"|"www.oshsch.com"|"reception@oshsch.com"|"Boys (6G Day only)"|"Stabis School_Comm"|"Senior"|""|657|406|"11-18 (11-18)"|"20200225182719"|"AA00078"|"[11June16] online registration, http://www.oshsch.com/registration-form/  be able to register students for all places (Years 7-12) using one form
There are at present 658 pupils in the school, the vast majority being boarders, with some 272 in the Sixth Form [06 Sept 2011]"|0|0|17|"N"|"Y"|"N"|""|"***********************"|"good feedback, urban, school_near_town, math"
497|"St. Mary's School, Ascot"|"St. Mary's Road"|"UK"|"Ascot"|"Berkshire"|"SL5 9JF"|"44 13 4462 3721"|"44 13 4487 3281"|"www.st-marys-ascot.co.uk"|"gen-enquiries@st-marys-ascot.co.uk"|"Girls"|"Independent School 1"|"All"|"Roman Catholic"|398|376|"11-18 (11-18)"|"20241207180143"|"AA00011"|""|0|0|17|"Y"|"N"|"Y"|""|"***********************"|"Non-comm"
138|"De Aston School"|"Willingham Road"|"UK"|"Market Rasen"|"Lincolnshire"|"LN8 3RF"|"44 16 7384 3415"|"44 16 7384 0823"|"www.de-aston.lincs.sch.uk"|"enquiries@de-aston.lincs.sch.uk"|"Co-Ed"|"Stabis School_Comm"|"Senior"|""|1150|70|"11-18 (11-18)"|"20200225183141"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|"good feedback, school_near_town, Caring_ex"
285|"Leighton Park School"|"Shinfield Road"|"UK"|"Reading"|"Berkshire"|"RG2 7ED"|"44 11 8987 9600"|"44 11 8987 9625"|"www.leightonpark.com"|"info@leightonpark.com"|"Co-Ed"|"Independent School 1"|"Senior"|"Quaker"|537|132|"11-18 (11-18)"|"20241210104240"|"AA00107"|"[3Jun14] Leighton Park has approximately 490 students (sixth form approx. 150). Around 26% are boarding students ( approx. 127, 35 of which are weekly boarders), with 26% internatinal students representing over 20 different nationalities.
[5Oct13] The other part of the examination will be the interview via skype with the Head of Sixth Form 

Nigel Williams, the Head, will be in Hong Kong on Friday 1st November. He will be available between 10am and 3pm to meet with more potential candidates and their families / agents at:
Excelsior Hong Kong
281 Gloucester Road
Causeway Bay
(5 Oct 2013)"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"traditional, friendly, IB"
414|"Royal School Dungannon (The)"|"1-7 Northland Row"|"UK"|"Dungannon"|"Northern Ireland"|"BT71 6AY"|""|"44 28 8772 7725"|"www.royaldungannon.com/"|"info@rsd.dungannon.ni.sch.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"info@rsd.dungannon.ni.sch.uk"|640|54|"11-18 (11-18)"|"20200622101649"|"AA00006"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"value_for_money, down_to_earth, friendly"
645|"West Hill Park School"|"St Margaret's Lane"|"UK"|"Titchfield"|"Hampshire"|"PO14 4BS"|"44 13 2984 2356"|"44 13 2984 2911"|"www.westhillpark.com"|"admissions@westhillpark.com"|"Co-Ed"|"Independent School"|"Prep"|"Inter denominational"|268|41|"7-13 (2-13)"|"20200222212906"|"AA00078"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
598|"Wycombe Abbey School"|"Abbey Way"|"UK"|"High Wycombe"|"Buckinghamshire"|"HP11 1PE"|"44 14 9452 0381"|"44 14 9447 3836"|"www.wycombeabbey.com"|"schoolsecretary@wycombeabbey.com"|"Girls"|"Independent School 1"|"Senior"|"Church of England"|645|574|"11-18 (11-18)"|"20241209170413"|"AA00011"|"Registered in England No 47031"|0|0|17|"Y"|"N"|"Y"|""|"***********************"|"Non-comm, academic_push, campus_enclosed"
484|"St. George's School, Hertfordshire"|"Sun Lane"|"UK"|"Harpenden"|"Hertfordshire"|"AL5 4TD"|"44 15 8276 5477"|"44 15 8246 9830"|"www.stgeorges.herts.sch.uk"|"admin@stgeorges.herts.sch.uk"|"Co-Ed"|"Stabis School"|"Senior"|""|1340|130|"11-18 (11-18)"|"20200226121834"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|"Non-comm"
57|"Benenden School"|"-"|"UK"|"Cranbrook"|"Kent"|"TN17 4AA"|"44 15 8024 0592"|"44 15 8024 0280"|"www.benenden.kent.sch.uk"|"schooloffice@benenden.school"|"Girls"|"Independent School 1"|"Senior"|"Church of England"|584|536|"11-18 (11-18)"|"20241206152811"|"AA00107"|"Full boarding"|0|0|17|"Y"|"N"|"Y"|""|"***********************"|"Non-comm"
30095|"Bucksmore Education"|"259 Greenwich High Road"|"United Kingdom"|"London"|"London"|"SE10 8NB"|"+44 (0) 208 312 8060"|""|""|"info@bucksmore.com"|"Co-Ed"|""|""|""|0|0|""|"20210427110800"|"AA00078"|"20210401: Bucksmore Education has joined Nord Anglia Education along with d' Overbroeck's, Oxford Sixth Form College and Oxford International College."|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
240|"INTO - University of Exeter"|"The Old Library, Prince of Wales Road"|"UK"|"Exeter"|"Devon"|"EX4 4SB"|""|""|""|""|"Co-Ed"|""|""|""|14000|0|""|"20220607160923"|"AA00082"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
312|"Marymount International School"|"George Road"|"UK"|"Kingston Upon Thames"|"Surrey"|"KT2 7PE"|"44 20 8949 0571"|"44 20 8336 2485"|"www.marymountlondon.com"|"info@marymountlondon.com"|"Girls"|"Independent School"|"Senior"|"Roman Catholic"|246|57|"11-18 (11-18)"|"20200225141708"|"AA00078"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"International_environment, friendly, campus_small, IB"
35|"Ampleforth College"|""|"UK"|"York"|"North Yorkshire"|"YO62 4ER"|"44 14 3976 6000"|"44 14 3978 8330"|"www.ampleforthcollege.org.uk/college/"|""|"Co-Ed"|"Independent School 1"|"Senior"|"Roman Catholic"|425|340|"11-18 (11-18)"|"20241216172124"|"AA00107"|"20200218: St. Martin's Ampleforth (SCID:461) is the prep school of Ampleforth College."|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"reglious, rural, traditional, campus_huge, busy_life"
432|"Sexey's School"|"Cole Road"|"UK"|"Bruton"|"Somerset"|"BA10 0DF"|"44 17 4981 3393"|"44 17 4981 2870"|"www.sexeys.somerset.sch.uk"|"enquiries@sexeys.somerset.sch.uk"|"Co-Ed"|"Stabis School"|"Senior"|""|560|300|"11-18 (11-18)"|"20200226120222"|"AA00078"|"NON-COMM"|0|0|17|"N"|"Y"|"N"|""|"***********************"|"Non-comm"
375|"Queen Elizabeth's Academy Trust"|"Western Road"|"UK"|"Crediton"|"Devon"|"EX17 3LU"|"44 13 6377 3401"|"44 13 6377 7859"|"www.qe.devon.sch.uk"|"admin@qe.devon.sch.uk"|"Co-Ed"|"Stabis School_Comm"|"Senior"|""|1526|55|"11-18 (11-18)"|"20200225182029"|"AA00078"|"20190402: Boarding is closing in August 2019 and we are not taking any new admissions
20190119: The School may close boarding from August 2019.
[13Sep14] Received request of amending the contact email addresses from Helen Mardon on 8 Sep (@qe.devon.sch.uk instead of @queenelizabeths.devon.sch.uk). Also amended the website URL as well."|0|0|17|"N"|"Y"|"N"|""|"***********************"|"YES School, friendly, down_to_earth, dance_academic"
255|"Keswick School"|"Vicarage Hill"|"UK"|"Keswick"|"Cumbria"|"CA12 5QB"|"44 17 6877 2605"|"44 17 6877 4813"|"www.keswick.cumbria.sch.uk"|"admin@keswick.cumbria.sch.uk"|"Co-Ed"|"Stabis School"|""|""|1080|54|"11-18 (11-18)"|"20200226104105"|"AA00078"|"NON-COMM"|0|0|17|"N"|"Y"|"N"|""|"***********************"|"Non-comm"
506|"Steyning Grammar School"|"Shooting Field"|"UK"|"Steyning"|"West Sussex"|"BN44 3RX"|""|""|"www.sgs.uk.net"|""|"Co-Ed"|"Stabis School"|"Senior"|""|1986|120|"11-18 (11-18)"|"20200226121408"|"AA00078"|"[6 Jul 2013] the school will no longer offer IB 

Entry by application and interview Debbie Woods, Boarding Bursar, use same address as email 2 (skype interivew is acceptable [5/10/11])
NON-COMM"|0|0|17|"N"|"Y"|"N"|""|"***********************"|"Non-comm"
423|"Ryde School"|"7 Queen's Road"|"UK"|"Ryde"|"Isle of Wight"|"PO33 3BE"|"44 19 8356 2229"|"44 19 8356 4714"|"www.rydeschool.org.uk"|"school.office@rydeschool.org.uk"|"Co-Ed"|"Independent School 1"|"All"|"Christian"|570|67|"11-18 (11-18)"|"20241212102002"|"AA00011"|"[16Feb] we will be continuing to offer both A Level & IB options, but we are also offering an additional choice from September 2015 in the form of the IBCP (IB careers programme).
SLN number is: 93QDJEQ74 

Skype Address: Nicholas_England"|0|0|17|"Y"|"Y"|"Y"|"ryde"|"***********************"|"value_for_money, friendly, down_to_earth, Caring_ex, IB"
328|"Mount St. Mary's College"|"Spinkhill"|"UK"|"Sheffield"|"Derbyshire"|"S21 3YL"|"44 12 4643 3388"|"44 12 4643 5511"|"www.msmcollege.com"|""|"Co-Ed"|"Independent School 1"|"Senior"|"Roman Catholic"|342|40|"11-18 (11-18)"|"20241211165651"|"AA00011"|"Updated Application Procedure, please refer to ""Admission Procedures"" under ""Supplementary Info"" session [31 August 2011]
 SLN : QJ1B2TPGX"|0|0|17|"Y"|"Y"|"Y"|"mstmary"|"***********************"|"chinese_few, friendly, value_for_money, down_to_earth, Caring_ex"
30051|"Holyport College"|"Ascot Road"|"United Kingdom"|"Holyport"|"Berkshire"|"SL6 3LE"|"01628 640150"|""|"http://www.holyportcollege.org.uk/"|"info@holyportcollege.org.uk"|"Co-Ed"|"Stabis School_Comm"|"S"|""|445|179|"11-18 (11-18)"|"20210113104026"|"AA00078"|"20180630: School category - Academy free school
20180630: Offer boarding for 40% of pupils each year
20180630: Eton College is the sole educational sponsor
20180630: Main entry year(s) - Years 7 & 9 (start opening sixth form study from September 2018)"|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
225|"Hockerill Anglo - European School"|"Dunmow Road"|"UK"|"Bishop's Stortford"|"Hertfordshire"|"CM23 5HX"|"44 12 7965 8451"|"44 12 7975 5918"|"www.hockerill.herts.sch.uk"|"admin@hockerill.com"|"Co-Ed"|"Stabis School_Comm"|"Senior"|""|841|295|"11-18 (11-18)"|"20210119121541"|"AA00078"|"20210119: Flexi-boarder no. - 80"|0|0|17|"N"|"Y"|"N"|""|"***********************"|"chinese_few, facilities_gd, good feedback"
64|"Bloxham School"|"Bloxham"|"UK"|"Banbury"|"Oxfordshire"|"OX15 4PE"|"44 12 9572 0222"|"44 12 9572 1897"|"www.bloxhamschool.com"|""|"Co-Ed"|"Independent School"|"All"|"Church of England"|439|197|"11-18 (11-18)"|"20200213231435"|"AA00007"|""|0|0|17|"Y"|"Y"|"N"|""|"***********************"|"chinese_few, special_need"
30100|"Wilson’s School"|"Mollison Dr"|"United Kingdom"|"Wallington"|"Wallington"|"SM6 9JW"|"+44 20 8773 2931"|""|"https://www.wilsons.school/"|"office@wilsonsschool.sutton.sch.uk"|"Boys"|"Stabis"|""|""|0|0|""|"20210612132902"|"AA00078"|""|0|0|17|"N"|"N"|"N"|""|"***********************"|""
362|"Plymouth College"|"Ford Park"|"UK"|"Plymouth"|"Devon"|"PL4 6RN"|"44 17 5220 3300"|"44 17 5220 3246"|"www.plymouthcollege.com"|"mail@plymouthcollege.com"|"Co-Ed"|"Independent School 1"|"Senior"|"Christian"|512|64|"10-19 (2-19)"|"20241211172919"|"AA00011"|"20180911: VAT No. 301 5373 45
Sponsor Licence No. AQA8W25D3"|0|0|17|"Y"|"Y"|"Y"|"plymouth"|"***********************"|"Swimming, DT_ex, math, good feedback, down_to_earth, IB"
