"school_id"|"name"|"address"|"country"|"city"|"county"|"postcode"|"tel"|"fax"|"website"|"email"|"schooltype"|"si"|"sp"|"ra"|"pupilno"|"boarderno"|"boarderage"|"lastupdate"|"staffid"|"remarks"|"lat"|"lng"|"childvisaage"|"case"|"case"|"case"|"loginname"|"loginpassword"|"keyword"
5569|"Marlborough College"|""|"UK"|"Marlborough"|"Wiltshire"|"SN8 1PA"|"44 16 7289 2300"|"44 16 7289 2307"|"www.marlboroughcollege.org"|""|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|993|962|"13-18 (Age Range:13-18)"|"20200629103114"|"AA00006"|"Full boarding"|0|0|17|"Y"|"N"|"N"|""|"***********************"|"Non-comm, chinese_few, famous_uk, traditional, satellite_school"
5571|"Millfield Prep School"|"Edgarley Hall"|"UK"|"Glastonbury"|"Somerset"|"BA6 8LD"|"44 14 5883 2446"|"44 14 5883 3679"|"millfieldschool.com"|"office@millfieldprep.com"|"Co-Ed"|"Independent School 1"|"Prep_S"|"Inter denominational"|444|110|"7-13 (Age Range:2-13)"|"20210506154837"|"AA00078"|"20200219: Millfield School (SCID:318) is the senior school of Millfield Prep School."|0|0|17|"Y"|"Y"|"N"|""|"***********************"|""
5572|"Millfield School"|"Butleigh Road"|"UK"|"Street"|"Somerset"|"BA16 0YD"|"44 14 5844 2291"|""|"www.millfieldschool.com"|"admissions@millfieldschool.com"|"Co-Ed"|"Independent School 1"|"Senior"|"All Faiths"|1243|938|"13-18 (Age Range:13-18)"|"20200219183030"|"AA00078"|"20200219: Millfield Prep School (SCID:317) is the prep school of Millfield School.

[4Jun14] Mrs Jacqui Clarke, Head of our Learning Support at Millfield, is happy to consider with mild ADHD as long as parents to consider medication should we feel it is necessary, if the child is not on medication already."|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"art_ex, sports_strong, busy_life, facilities_ex, International_environment"
5573|"Mill Hill School"|"The Ridgeway, Mill Hill Village"|"UK"|"London"|"London & Greater London"|"NW7 1QS"|"44 20 8959 1176"|"44 20 8201 0663"|"www.millhill.org.uk"|"registrations@millhill.org.uk"|"Co-Ed"|"Independent School 1"|"All"|"Non denominational"|780|108|"13-19 (Age Range:13-19)"|"20210327095138"|"AA00078"|"20210327: The Mill Hill School Foundation has added Cobham Hall to its family of schools, currently comprising our Pre-Prep (Grimsdell), Prep (Belmont), Mill Hill School and The Mount, Mill Hill International.

20200218: Mill Hill School is the senior school that linked with Belmont Mill Hill Preparatory School (SCID:315), The Mount, Mill Hill International (SCID:30022), and Mill Hill Pre-Prep - Grimsdell."|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"activities_gd, Golf, sports_ex, Tennis, school_near_town"
5574|"Mount Kelly"|"."|"UK"|"Tavistock"|"Devon"|"PL19 0HZ"|"44 18 2281 3100"|"44 18 2261 2050"|"www.mountkelly.com"|"admissions@kellycollege.com"|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|585|215|"7-19 (Age Range:3-19)"|"20200219190958"|"AA00078"|"Percentage of Boys and Girls: 45% Girls and 55% Boys
 Number of Boarders: 50% Boarding (27% Full, 23% Weekly), 50% Day Pupils
 Kelly College’s Sponsor Licence number is X9GYXQCW6"|0|0|17|"Y"|"Y"|"Y"|"mkelly"|"***********************"|"rural, Swimming, activities_gd"
5575|"New Hall School"|"The Avenue, Boreham"|"UK"|"Chelmsford"|"Essex"|"CM3 3HS"|"44 12 4546 7588"|"44 12 4546 4348"|"www.newhallschool.co.uk"|"admin@newhallschool.co.uk"|"Co-Ed"|"Independent School 1"|"All"|"Roman Catholic"|1276|250|"7-19 (Age Range:3-19)"|"20210310100348"|"AA00078"|"HTS"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"diamond_school, good feedback, dance_academic, rural"
5577|"Packwood Haugh School"|"Ruyton XI Towns"|"UK"|"Shrewsbury"|"Shropshire"|"SY4 1HX"|"44 19 3926 0217"|"44 19 3926 2077"|"www.packwood-haugh.co.uk"|"headmaster@packwood-haugh.co.uk"|"Co-Ed"|"Independent School 1"|"Prep"|"Church of England"|181|73|"7-13 (Age Range:4-13)"|"20211201113222"|"AA00078"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
5578|"Padworth College"|"Padworth"|"UK"|"Reading"|"Berkshire"|"RG7 4NR"|"44 11 8983 2644 / 44 11 8983 2645"|"44 11 8983 4515"|"www.padworth.com"|"info@padworth.com"|"Co-Ed"|"Independent School 1"|"Senior"|"Non denominational"|80|61|"13-19 (Age Range:13-19)"|"20200220120355"|"AA00078"|"SLN : NQ6UUC4K0"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"Caring_ex, friendly, International_environment, YES School, rural, chinese_many, campus_small"
5579|"Aurora Eccles School"|"Quidenham"|"UK"|"Norwich"|"Suffolk"|"NR16 2NZ"|""|""|"www.the-aurora-group.com/ecclesschool"|""|"Co-Ed"|"Independent School"|"All"|"Inter denominational"|145|6|"5-19 (Age Range:5-19)"|"20200402174835"|"AA00078"|"20200225: The New Eccles Hall School is renamed Aurora Eccles School after being bought by new owners. It is an innovative provider of education, care and support for children, young people and adults with special educational needs and disabilities.
 
20191012: Not able to reach website. Cannot find school website on Internet."|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
5580|"Pocklington School"|"West Green"|"UK"|"Pocklington"|"East Riding of Yorkshire"|"YO42 2NJ"|"44 17 5930 3200"|"44 17 5930 6366"|"www.pocklingtonschool.com"|"mainoffice@pocklingtonschool.com"|"Co-Ed"|"Independent School 1"|"All"|"Church of England"|756|91|"9-18 (Age Range:3-18)"|"20200220122116"|"AA00078"|""|0|0|17|"Y"|"Y"|"N"|""|"***********************"|"value_for_money, good feedback, chinese_few, school_near_town"
5581|"Prior Park College"|"Ralph Allen Drive"|"UK"|"Bath, Avon"|"Bath & NE Somerset"|"BA2 5AH"|"44 12 2583 1000 / 44 12 2583 5353"|"44 12 2583 5753"|"http://www.priorparkcollege.com/"|"admissions@priorparkschools.com"|"Co-Ed"|"Independent School 1"|"Senior"|"Roman Catholic/Christian"|597|128|"11-18 (Age Range:11-18)"|"20200702113936"|"AA00006"|"Sixth Form year group for 2012 entry is full [19 Oct 2011]"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"dance_academic, activities_gd"
5582|"Queen’s Gate School"|"131-133 Queen’s Gate, South Kensington"|"UK"|"London"|"Greater London"|"SW7 5LE"|"44 (0)20 7589 3587"|""|"www.queensgate.org.uk"|"registrar@queensgate.org.uk"|"Girls"|"Independent School 1"|"S"|"Non-denominational"|533|0|"Day only (Age Range:4-18)"|"20210122170117"|"AA00078"|"Day: 4 to 18 (533) Sixth form: (95)"|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
5583|"Kensington Park School"|"40-44 Bark Place"|"United Kingdom"|"Bayswater"|"London"|"W2 4AT"|"+44 (0)20 7616 4400"|""|"www.kps.co.uk"|"registrar@kps.co.uk"|"Co-Ed"|""|""|""|132|32|"15-19 (Age Range:11-19)"|"20200823120556"|"AA00078"|"From September 2020, Chelsea Independent College students will be incorporated into Kensington Park School, and Chelsea Independent College itself will no longer operate.

Kensington Park School (Years 7-11) Address: 40-44 Bark Place, London, W2 4AT   Tel: +44 (0)20 7616 4400
Kensington Park School Sixth Form Address: 59 Queen's Gate, South Kensington, London, SW7 5JP, UK     Tel: +44 (0)20 7225 0577"|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
5584|"Alleyn's School"|"Townley Road"|"UK"|"London"|"London"|"SE22 8SU"|"44 020 8557 1500"|""|"www.alleyns.org.uk"|"reception@alleyns.org.uk"|"Co-Ed"|""|""|""|1059|0|"Day (Age Range:11-18)"|"20210720102013"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
5586|"Royal Masonic School for Girls (The)"|"Rickmansworth Park"|"UK"|"Rickmansworth"|"Hertfordshire"|"WD3 4HF"|"44 19 2377 3168"|"44 19 2389 6729"|"www.royalmasonic.herts.sch.uk"|"enquiries@royalmasonic.herts.sch.uk"|"Girls"|"Independent School 1"|"All"|"Non denominational"|987|99|"11-18 (Age Range:4-18)"|"20210828121813"|"AA00079"|"[22Sep15] School will not insist on UKiset testing-If a family names us as one of their choices for the UKiset tests, we would like you to send us as much information as possible about the student, to help with our selection.  Once we receive the results from UKiset we will look at them, in conjunction with the information you have sent us, and let you know if we feel that candidate is suitable for our school.  If suitable, we would then expect the family to register and will look at all candidates in each year group who are suitable, before making our offers.  There will be no further tests required for students applying for entry to Years 10 and below, but girls applying to Year 12 will be asked to take papers in the subjects the wish to study

If a family decides NOT TO USE the UKiset test they should register in the normal way and their daughter will be asked to complete our own entrance papers, as in the past"|0|0|17|"Y"|"Y"|"Y"|"rms"|"***********************"|"down_to_earth, campus_enclosed, value_for_money"
5587|"Rendcomb College"|"Rendcomb"|"UK"|"Cirencester"|"Gloucestershire"|"GL7 7HA"|"44 12 8583 1213"|"44 12 8583 1121"|"www.rendcombcollege.co.uk"|"info@rendcomb.gloucs.sch.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|340|79|"11-18 (Age Range:3-18)"|"20200220135717"|"AA00078"|"Ms. Jane Stutchbury , HTS"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"rural, friendly"
5588|"Repton Prep"|"Repton Prep, Milton"|"UK"|"Derby"|"Derbyshire"|"DE65 6EJ"|"44 12 8370 3269"|"44 12 8370 1185"|"www.foremarke.org.uk"|"office@foremarke.org.uk"|"Co-Ed"|"Independent School 1"|"Prep_S"|""|436|58|"7-13 (Age Range:3-13)"|"20210501005801"|"AA00078"|"20210430: From next year Repton and Repton Prep will legally merge to become a straight through school (Repton 3-18)
Therefore it will be guaranteed progression to Year 9 and no need for common entrance.
Also, from a VISA point of view, we can offer sponsorship to get the pupil from Year 8 to the end of Year 11.

20200220: Repton School (SCID:400) is the senior school of Repton Prep."|0|0|17|"Y"|"Y"|"N"|""|"***********************"|""
5589|"Repton School"|"The Hall"|"UK"|"Repton"|"Derbyshire"|"DE65 6FH"|"44 12 8355 9200"|""|"www.repton.org.uk"|""|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|635|426|"13-18 (Age Range:13-18)"|"20210501005816"|"AA00078"|"20210430: From next year Repton and Repton Prep will legally merge to become a straight through school (Repton 3-18)
Therefore it will be guaranteed progression to Year 9 and no need for common entrance.
Also, from a VISA point of view, we can offer sponsorship to get the pupil from Year 8 to the end of Year 11.

20200220: Repton Prep (SCID:399) is the prep school of Repton School."|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"traditional, satellite_school, chinese_few, football"
5590|"Rishworth School"|"Rishworth"|"UK"|"Sowerby Bridge"|"West Yorkshire"|"HX6 4QA"|"44 14 2282 2217"|"44 14 2282 0911"|"www.rishworth-school.co.uk"|"admin@rishworth-school.co.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|428|34|"10-19 (Age Range:3-19)"|"20200220142302"|"AA00078"|""|0|0|17|"Y"|"Y"|"Y"|"rishworth"|"***********************"|"down_to_earth, friendly, rural, value_for_money, chinese_many"
5591|"Roedean School"|"Roedean Way"|"UK"|"Brighton"|"East Sussex"|"BN2 5RQ"|"44 12 7366 7500"|""|"www.roedean.co.uk"|"info@roedean.co.uk"|"Girls"|"Independent School 1"|"Senior"|"Church of England"|625|315|"11-19 (Age Range:11-19)"|"20200629105001"|"AA00006"|"[4 Oct 2013] ****Nothing by post or hard copy any more to school (inc Exam papers, except Bank Draft). School are now a paperless office now!****


[4 May 2013] Roedean School will be partnering with Kaplan International Colleges to deliver a new Pre-A level course for international students from September 2013. 


2012 Entrance Examination Arrangment:
 All the girls need to sit a Non Verbal Reasoning paper,
 Year 9 do need to sit the 12-14 Non Verbal Reasoning paper. 
The only girls that are required to do the Sixth Form paper are girls over the age of 15 years and 3 months [08 Oct 11]
 
Skype Address: roedeanschool
 ONLINE Joining Pack: http://www.roedean.co.uk/2011-international-boarder/"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"facilities_gd, school_near_town, induction, campus_enclosed, International_environment, math, science, Caring_ex"
5592|"Rydal Penrhos Senior School"|"Pwllycrochan Avenue, Colwyn Bay"|"UK"|"Conwy"|"North Wales"|"LL29 7BT"|"44 14 9253 0155"|"44 14 9253 1872"|"http://www.rydalpenrhos.com"|"info@rydal-penrhos.com"|"Co-Ed"|"Independent School 1"|"Senior"|"Methodist"|259|0|"Day (Age Range:11-18)"|"20210526162902"|"AA00078"|"20200220: Rydal Penrhos Prep School (SCID:421) is the prep school of Rydal Penrhos Senior School.

20190109: Becoming a full day school in 2021
HTS, child"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"rural, activities_gd, down_to_earth, good feedback, IB"
5593|"Sedbergh School"|"Station Road"|"UK"|"Sedbergh"|"Cumbria"|"LA10 5HG"|"44 15 3962 2211"|""|"www.sedberghschool.org"|"enquiries@sedberghschool.org"|"Co-Ed"|"Independent School 1"|"All"|"Church of England"|547|532|"13-18 (Age Range:13-18)"|"20200218181637"|"AA00078"|"20200218: Casterton, Sedbergh Preparatory School (SCID:429) is the prep school of Sedbergh School.

[Jun 2013] Merge with Casterton as a prep school

[15 Jun12]: AS PER SECOND MASTER PAUL Wallce-Woodroffe, Sedbergh will not attend any expo


Updated Arrival Details in Supplementary Info under ""Other"" [30 August 2011]
Heather Ayling, Registrar, hla@sedberghschool.org, tel: 441539 622211 *See FM school info* Amanda Bird (PA to HM) hm@sedberghschool.org Chris Morgan crim@sedberghschool.org Bursary: Mr. Ben Close - brc.bursary@sedberghschool.org, HTS"|0|0|17|"Y"|"Y"|"Y"|"sedbergh"|"***********************"|"value_added, sport_gd, activities_gd, good feedback, busy_life"
5594|"Sevenoaks School"|"High Street"|"UK"|"Sevenoaks"|"Kent"|"TN13 1HU"|"44 17 3245 5133"|""|"http://www.sevenoaksschool.org/home"|"admin@sevenoaksschool.org"|"Co-Ed"|"Independent School 1"|"Senior"|"Inter denominational"|1122|366|"13-19 (Age Range:10-19)"|"20200623104925"|"AA00006"|"[21June16] We no longer use a ‘paper’ registration form.  Applications can now be made online via the Admissions page of our website, see for example entry at 13+ here: https://www.sevenoaksschool.org/admissions/entry-at-13/how-to-apply/ 
[29July15] due to a change in our policy this year, the only places that we will allow our candidates to take their tests are either at their SCHOOL or at the BRITISH COUNCIL
[18Sept12] Sevenoaks charges for GBP 250 for Y12 interview in HK."|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"academic_push, busy_life, facilities_ex, International_environment, math, science, econ, sports_ex, IB"
5595|"Stamford School"|"Southfields House, St. Paul's Street"|"UK"|"Stamford"|"Lincolnshire"|"PE9 2BQ"|"44 17 8075 0300"|"44 17 8075 0397"|"www.ses.lincs.sch.uk"|""|"Boys (6G)"|"Independent School 1"|"Senior"|"Christian"|1691|173|"13-18 (Age Range:8-18)"|"20210119151827"|"AA00078"|"20200220: Stamford School is linked with Stamford High School (SCID:503) and Stamford Junior School (Board Age:7-11,Age Range:3-11).

82 boarders: Full: 46 Weekly: 36"|0|0|17|"Y"|"Y"|"Y"|"stamford"|"***********************"|"diamond_school, school_near_town, math, science, value_for_money, down_to_earth"
5641|"Frensham Heights"|"Rowledge"|"UK"|"Farnham"|"Surrey"|"GU10 4EA"|"44 12 5279 2561"|"44 12 5279 4335"|"http://www.frensham.org/"|""|"Co-Ed"|"Independent School"|"Senior"|"Non denominational"|520|88|"11-18 (Age Range:3-18)"|"20200622102137"|"AA00006"|""|0|0|17|"Y"|"Y"|"N"|""|"***********************"|"chinese_few, art_gd, dance_academic"
5596|"Stamford High School"|"St Martin's"|"UK"|"Stamford"|"Lincolnshire"|"PE9 2LL"|"44 17 8048 4200"|"44 17 8048 4201"|"www.ses.lincs.sch.uk"|""|"Girls"|"Independent School 1"|"Senior"|"Christian"|1691|173|"13-18 (Age Range:8-18)"|"20210119151857"|"AA00078"|"20200220: Stamford High School is linked with Stamford School (SCID:504) and Stamford Junior School (Board Age:7-11,Age Range:3-11).
57 boarders: Full: 39 Weekly: 18"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"diamond_school, friendly, value_for_money, town school"
5597|"St. Edmund's College"|"Old Hall Green"|"UK"|"Ware"|"Hertfordshire"|"SG11 1DS"|"44 19 2082 4247 (823233 Caroline)"|"44 19 2082 3011"|"www.stedmundscollege.org"|"enquiries@stedmundscollege.org"|"Co-Ed"|"Independent School 1"|"Senior"|"Roman Catholic"|640|107|"11-18 (Age Range:3-18)"|"20210317171859"|"AA00078"|"[30Apr14]http://www.ukboardingschools.com/news/st-edmunds-college-summer-school-tops-uks-centres-excellence-perfect-inspection-score/#.U1-tJtLQc2w 
[13Mar14] http://www.englishukeast.com/news/article/St-Edmunds-College-is-Top-of-Exceptional-Summer-Schools"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"value_for_money, rural, reglious, campus_huge, IB"
5598|"St. Mary's School Calne"|"Curzon Street"|"UK"|"Calne"|"Wiltshire"|"SN11 0DF"|"44 12 4985 7200"|"44 12 4985 7207"|"www.stmaryscalne.org"|""|"Girls"|"Independent School 1"|""|"Anglican"|363|291|"11-18 (Age Range:11-18)"|"20200626114717"|"AA00006"|"School does not have a weekly boarding option, only offers either full boarding places or day places [06 Oct 11]"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"academic_push, campus_enclosed, art_gd, chinese_few, music_gd"
5599|"St. Michael's School"|"Bryn"|"UK"|"Llanelli"|"Carmarthenshire"|"SA14 9TU"|"44 15 5482 0325"|"44 15 5482 1716"|"www.stmikes.co.uk/"|"office@stmikes.co.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"Non denominational"|423|59|"11-19 (Age Range:3-19)"|"20200626112506"|"AA00006"|"The school recommends using Oxford Guardians, as ""they look after some of our students and are very good."" Please contact Caroline Durkin on caroline@oxfordguardians.com [30 Nov 2012]

St. Michael’s School expect students to pay all fee yearly. Termly payment can only be done for OEA families."|0|0|17|"Y"|"Y"|"Y"|"stmichaels"|"***********************"|"value_for_money, rural, down_to_earth"
5600|"Stover School"|"Stover"|"UK"|"Newton Abbot"|"Devon"|"TQ12 6QG"|"44 16 2635 4505"|"44 16 2636 1475"|"www.stover.co.uk"|"mail@stover.co.uk"|"Co-Ed"|"Independent School 1"|"All"|"Church of England"|425|37|"8-19 (Age Range:3-19)"|"20200221161500"|"AA00078"|"[03Nov11] From September 2012 Stover will become a fully co-educational day and boarding school. Boys Boarding on site."|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"YES School, down_to_earth, value_for_money, uni_link, induction"
5601|"St. Paul's School"|"Lonsdale Road,"|"UK"|"Barnes"|"London & Greater London"|"SW13 9JT"|"44 20 8748 9162"|"44 20 8746 5353"|"www.stpaulsschool.org.uk"|"reception@stpaulsschool.org.uk"|"Boys"|"Independent School 1"|"Senior"|"Church of England"|1460|37|"13-18 (Age Range:7-18)"|"20200626111238"|"AA00006"|""|0|0|17|"Y"|"N"|"Y"|""|"***********************"|"Non-comm"
5602|"Sunningdale School"|"Dry Arch Road"|"UK"|"Sunningdale"|"Berkshire"|"SL5 9PY"|"1344 620159"|""|"www.sunningdaleschool.co.uk"|""|"Boys"|"Independent School 1"|"Prep"|"Church of England"|97|82|"7-14 (Age Range:7-14)"|"20200623113639"|"AA00006"|"89 Full 4 Weekly"|0|0|17|"Y"|"Y"|"N"|""|"***********************"|""
5603|"Taunton Preparatory School"|"Staplegrove Road"|"UK"|"Taunton"|"Somerset"|"TA2 6AE"|""|""|"www.tauntonschool.co.uk"|""|"Co-Ed"|"Independent School 1"|"Prep_S"|"Inter denominational"|496|29|"7-13 (Age Range:0-13)"|"20200623113553"|"AA00006"|"20200221: Taunton School (SCID:524) is the senior school of Taunton Preparatory School. It is linked with Taunton School International (SCID:522)."|0|0|17|"Y"|"Y"|"N"|""|"***********************"|""
5958|"Rugby School"|"Lawrence Sheriff Street"|"UK"|"Rugby"|"Warwickshire"|"CV22 5EH"|""|""|"www.rugbyschool.co.uk"|"registry@rugbyschool.net"|"Co-Ed"|"Independent School 1"|"All"|"Church of England"|867|669|"13-18 (Age Range:13-18)"|"20220510202913"|"AA00007"|"Rugby School has withdrawn from the League Tables from 13 August 2018. Exam results will be posted only after the remark process."|0|0|17|"Y"|"N"|"N"|""|"***********************"|"Non-comm, busy_life, campus_huge, activities_ex, traditional, famous_worldwide"
5604|"The Mount, Mill Hill International"|"Milespit Hill"|"UK"|"London"|"London & Greater London"|"NW7 2RX"|"44 20 8906 6369"|""|"www.millhillinternational.org.uk"|""|"Co-Ed"|"Independent School 1"|"Senior"|"Non denominational"|94|82|"13-17 (Age Range:13-17)"|"20200615105437"|"AA00006"|"20200218: The Mount, Mill Hill International is linked with Belmont Mill Hill Preparatory School (SCID:315), Mill Hill School (SCID:316), and Mill Hill Pre-Prep - Grimsdell.

The Mount, Mill Hill International School, is located within its own newly refurbished campus just a short walk from the main Mill Hill School site, and its pupils are members of the wider Mill Hill School community. With four dedicated boarding houses on the Mill Hill School site, International School pupils have full use of the Senior School’s excellent facilities including an indoor heated swimming pool, sports hall, library, theatre and music department.

[19Dec14] Opens in Sep 2015."|0|0|17|"N"|"Y"|"Y"|""|"***********************"|""
5605|"Tockington Manor School"|""|"UK"|"Tockington"|"Bristol"|"BS32 4NY"|"44 14 5461 3229"|"44 14 5461 3676"|"www.tockingtonmanorschool.com"|"admin@tockingtonmanorschool.com"|"Co-Ed"|"Independent School 1"|"Prep"|"Church of England"|225|11|"7-13 (Age Range:2-13)"|"20200623105701"|"AA00006"|""|0|0|17|"Y"|"Y"|"N"|""|"***********************"|""
5606|"Tockington Manor School"|""|"UK"|"Tockington"|"Bristol"|"BS32 4NY"|"44 14 5461 3229"|"44 14 5461 3676"|"www.tockingtonmanorschool.com"|"admin@tockingtonmanorschool.com"|"Co-Ed"|"Independent School 1"|"Prep"|"Church of England"|247|0|"Day (Age Range:2-13)"|"20211209162205"|"AA00078"|""|0|0|17|"Y"|"Y"|"N"|""|"***********************"|""
5607|"Truro High School For Girls"|"Falmouth Road"|"UK"|"Truro"|"Cornwall"|"TR1 2HU"|"44 18 7227 2830"|"44 18 7227 9393"|"www.trurohigh.co.uk"|"admin@trurohigh.co.uk"|"Girls"|"Independent School 1"|"All"|"Church of England"|332|49|"9-18 (Age Range:4-18)"|"20200622105145"|"AA00006"|"20191012: The school will be no longer be publishing its GCSE and A Level results. It has also withdrawn from league tables.
New Features:
 Video Link from School Website: http://www.trurohigh.co.uk/videos"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"rural, value_for_money, good feedback, friendly, down_to_earth"
5608|"Wellington College"|""|"UK"|"Crowthorne"|"Berkshire"|"RG45 7PU"|"44 13 4444 4000"|"44 13 4444 4002"|"www.wellingtoncollege.org.uk"|"info@wellingtoncollege.org.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|1056|848|"13-18 (Age Range:13-18)"|"20200629094508"|"AA00006"|"20191017: School withdrew from league tables
[27082014] Wellington College do accept children who are 8 months older than other students in their year group, ie. if their birthday falls in the January of the previous academic year onwards.  

[04Jun14] 2015 Sixth form entry- the new online registration process for 16+ entry to Wellington College which school is implementing from this year onwards.16+ Entry page (http://www.wellingtoncollege.org.uk/2575/admissions/joining-wellington/16-entry) of the Admissions section to our new online registration forms.

[13Sep13] School said Eagle House in Sandhurst is their feeder school."|0|0|17|"Y"|"Y"|"N"|""|"***********************"|"activities_ex, campus_enclosed, music_ex, satellite_school, facilities_ex, econ, politics, IB"
5642|"Lancaster Royal Grammar School"|"East Road"|"UK"|"Lancaster"|"Lancashire"|"LA1 3EF"|"44 15 2458 0600"|"44 15 2484 7947"|"www.lrgs.org.uk"|""|"Boys (6G)"|"Stabis School_Comm"|"Senior"|""|1222|172|"11-18 (Age Range:11-18)"|"20210828121717"|"AA00079"|""|0|0|17|"N"|"N"|"N"|"lancaster"|"***********************"|""
5609|"Winchester College"|"College Street"|"UK"|"Winchester"|"Hampshire"|"SO23 9NA"|""|""|"www.winchestercollege.org"|""|"Boys"|"Independent School 1"|"Senior"|"Church of England"|690|680|"13-18 (Age Range:13-18)"|"20200310113203"|"AA00078"|"Full boarding

Policy on visits to the School has changed. pls see website at www.winchestercollege.org/admissions.

“Residents of Mainland China, Hong Kong, Japan, Korea, Malaysia, Singapore and Thailand whose children are not presently in a UK school, must begin the admissions process at Testing at the Age of 11 in Hong Kong in January each year. Boys awarded a Guaranteed or Reserve List Place on the basis of testing may then visit the School. Because of pressure of numbers, we regret that it is not possible to arrange visits to the School before the award of a Guaranteed or Reserve List Place. Once a place has been secured a visit to the School may be arranged through the Registrar’s office.”"|0|0|17|"Y"|"N"|"Y"|""|"***********************"|"Non-comm, famous_worldwide, academic_push, traditional, good feedback"
5610|"Woodbridge School"|"Burkitt Road"|"UK"|"Woodbridge"|"Suffolk"|"IP12 4JH"|"44 13 9461 5000"|"44 13 9438 0944"|"www.woodbridgeschool.org.uk/"|"enquires@woodbridge.suffolk.sch.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|783|62|"13-18 (Age Range:4-18)"|"20200702110003"|"AA00006"|"[16Jun11] TWO terms notice for withdrawal.
 
[4June11] We will expect boarders to attend the schola course which starts a week before term starts and is a condition of offer. We do provide a transfer service and the details are given on the schola form. Costs are passed on to parents fee account at cost, a list of local hotels and would advise that it is best to book early 
 HTS"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"chess_ex, math, science"
5611|"Worksop College"|"."|"UK"|"Worksop"|"Nottinghamshire"|"S80 3AP"|"44 19 0953 7100"|"44 19 0953 7102"|"www.wsnl.co.uk"|"enquires@worksopcollege.notts.sch.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|373|142|"13-19 (Age Range:13-19)"|"20200221152628"|"AA00078"|"20200221: Worksop College Preparatory School, Ranby House (SCID:386) is the prep school of Worksop College.

sponsorship details are: WOODARD SCHOOLS (NOTTINGHAMSHIRE) LIMITED
 SPONSOR LICENCE NUMBER: JHFT2WG26"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"campus_huge, activities_gd, sport_gd"
5612|"Wycliffe College"|"Bath Road"|"UK"|"Stonehouse"|"Gloucestershire"|"GL10 2JQ"|"44 14 5382 2432"|"44 14 5382 7634"|"www.wycliffe.co.uk"|"senior@wycliffe.co.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"Inter denominational/Church of England"|421|211|"13-18 (Age Range:13-18)"|"20200702115045"|"AA00006"|"HTS, SLN : 7BMCVK2E0
No. of Pupils: 390(13-18), 334 (7-13)"|0|0|17|"Y"|"Y"|"Y"|"wycliffe"|"***********************"|"chinese_many, Caring_ex, friendly"
5613|"Wycombe Abbey School"|"Abbey Way"|"UK"|"High Wycombe"|"Buckinghamshire"|"HP11 1PE"|"44 14 9452 0381"|"44 14 9447 3836"|"www.wycombeabbey.com"|"schoolsecretary@wycombeabbey.com"|"Girls"|"Independent School 1"|"Senior"|"Church of England"|636|573|"11-18 (Age Range:11-18)"|"20200626104613"|"AA00006"|"Registered in England No 47031"|0|0|17|"Y"|"N"|"Y"|""|"***********************"|"Non-comm, academic_push, campus_enclosed"
5614|"Queen’s Gate School"|"131-133 Queen’s Gate, South Kensington"|"UK"|"London"|"Greater London"|"SW7 5LE"|"44 (0)20 7589 3587"|""|"www.queensgate.org.uk"|"registrar@queensgate.org.uk"|"Girls"|"Independent School 1"|"S"|"Non-denominational"|508|0|"Day only (Age Range:4-18)"|"20211203112026"|"AA00078"|"Day: 4 to 18 (533) Sixth form: (95)"|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
